filer_id,filer_previous_id,cand_comm_name,election_year,election_type,county_desc,filing_abbrev,filing_desc,filing_cat_desc,filing_sched_abbrev,filing_sched_desc,loan_lib_number,trans_number,trans_mapping,sched_date,org_date,cntrbr_type_desc,cntrbn_type_desc,transfer_type_desc,receipt_type_desc,receipt_code_desc,purpose_code_desc,r_subcontractor,flng_ent_name,flng_ent_first_name,flng_ent_middle_name,flng_ent_last_name,flng_ent_add1,flng_ent_city,flng_ent_state,flng_ent_zip,flng_ent_country,payment_type_desc,pay_number,owned_amt,org_amt,loan_other_desc,trans_explntn,r_itemized,r_liability,election_year_str,office_desc,district,dist_off_cand_bal_prop,r_amend,transaction_type,corp_name
6884,A00777,Real Estate Board Pac,2018,State/Local,,H,11-Day Pre-Special,Itemized,F,Expenditures/ Payments,,459185,,2018-04-04,,,,,,,Political Contributions,,Dickens For New York,,,,193 Malcolm X BlvdSuite 1,New York,NY,10026,United States,Check,CHK1365,,1000.0,,,Y,,,,,,N,expenditures,DICKENS FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,H,11-Day Pre-Special,Itemized,F,Expenditures/ Payments,,459183,,2018-04-04,,,,,,,Political Contributions,,Friends Of Marty Golden,,,,7304 5th Avenue#327,Brooklyn,NY,11209,United States,Check,CHK1367,,1000.0,,,Y,,,,,,N,expenditures,FRIENDS OF MARTY GOLDEN
6884,A00777,Real Estate Board Pac,2018,State/Local,,H,11-Day Pre-Special,Itemized,F,Expenditures/ Payments,,459189,,2018-04-04,,,,,,,Political Contributions,,Friends Of Will Barclay,,,,125 East Jefferson Street,Syracuse,NY,13202,United States,Check,CHK1361,,250.0,,,Y,,,,,,N,expenditures,FRIENDS OF WILL BARCLAY
6884,A00777,Real Estate Board Pac,2018,State/Local,,H,11-Day Pre-Special,Itemized,F,Expenditures/ Payments,,459199,,2018-04-04,,,,,,,Political Contributions,,Nys Senate Republican Campaign Committee,,,,P.O.Box 7229,Albany,NY,12211,United States,Check,CHK1350,,10000.0,,,Y,,,,,,N,expenditures,SRCC
6884,A00777,Real Estate Board Pac,2018,State/Local,,H,11-Day Pre-Special,Itemized,F,Expenditures/ Payments,,459184,,2018-04-04,,,,,,,Political Contributions,,Friends Of Michael Fitzpatrick,,,,P.O.Box 474,St.James,NY,11780,United States,Check,CHK1366,,250.0,,,Y,,,,,,N,expenditures,FRIENDS OF MICHAEL FITZPATRICK
6884,A00777,Real Estate Board Pac,2018,State/Local,,H,11-Day Pre-Special,Itemized,F,Expenditures/ Payments,,459182,,2018-04-04,,,,,,,Political Contributions,,Friends Of Betty Little,,,,P.O.Box 4730,Queensbury,NY,12804,United States,Check,CHK1368,,1000.0,,,Y,,,,,,N,expenditures,FRIENDS OF BETTY LITTLE
6884,A00777,Real Estate Board Pac,2018,State/Local,,H,11-Day Pre-Special,Itemized,F,Expenditures/ Payments,,459192,,2018-04-04,,,,,,,Political Contributions,,Morinello For Assembly,,,,P.O.Box 2470,Niagara Falls,NY,14302,United States,Check,CHK1358,,250.0,,,Y,,,,,,N,expenditures,MORINELLO FOR ASSEMBLY
6884,A00777,Real Estate Board Pac,2018,State/Local,,H,11-Day Pre-Special,Itemized,F,Expenditures/ Payments,,459178,,2018-04-04,,,,,,,Political Contributions,,Frederick E. Samuel Democratic Club,,,,190 West 135th Street,New York,NY,10030,United States,Check,CHK1353,,1000.0,,,Y,,,,,,N,expenditures,FREDERICK E. SAMUEL DEMOCRATIC CLUB
6884,A00777,Real Estate Board Pac,2018,State/Local,,H,11-Day Pre-Special,Itemized,F,Expenditures/ Payments,,459194,,2018-04-04,,,,,,,Political Contributions,,Friends Of Ray Walter,,,,P.O.Box 81,East Amherst,NY,14051,United States,Check,CHK1357,,250.0,,,Y,,,,,,N,expenditures,FRIENDS OF RAY WALTER
6884,A00777,Real Estate Board Pac,2018,State/Local,,H,11-Day Pre-Special,Itemized,F,Expenditures/ Payments,,459181,,2018-04-06,,,,,,,Political Contributions,,Senate Independence Campaign Committee,,,,P.O.Box 499,Bronx,NY,10461,United States,Check,CHK1369,,5000.0,,,Y,,,,,,N,expenditures,SICC
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459217,,2018-04-10,,,,,,,Political Contributions,,Senate Independence Campaign Committe-Housekeeping,,,,P.O.Box 499,Bronx,NY,10461,United States,Check,CHK1370,,5000.0,,,Y,,,,,,N,expenditures,SENATE INDEPENDENCE CAMPAIGN COMMITTEE HOUSEKEEPING
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459214,,2018-04-13,,,,,,,Political Contributions,,Fernandez For New York,,,,2018 Williamsbridge Road,Bronx,NY,10461,United States,Check,CHK1373,,2000.0,,,Y,,,,,,N,expenditures,FERNANDEZ FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459216,,2018-04-13,,,,,,,Political Contributions,,Democratic Organization Of Queens County,,,,193 Malcolm X Blvd-Suite 1,New York,NY,10026,United States,Check,CHK1371,,10000.0,,,Y,,,,,,N,expenditures,DEMOCRATIC ORGANIZATION OF QUEENS COUNTY
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459215,,2018-04-13,,,,,,,Political Contributions,,Friends Of Luis R. Sepulveda,,,,881 Gerard AveSuite 200,Bronx,NY,10452,United States,Check,CHK1372,,5000.0,,,Y,,,,,,N,expenditures,FRIENDS OF LUIS R. SEPULVEDA
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459213,,2018-04-17,,,,,,,Political Contributions,,Speaker Heastie Pac,,,,214 Duffield StreetSuite 57h,Brooklyn,NY,11201,United States,Check,CHK1374,,5000.0,,,Y,,,,,,N,expenditures,SPEAKER HEASTIE PAC
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459212,,2018-04-18,,,,,,,Political Contributions,,Speaker Heastie Pac,,,,214 Duffield StreetSuite 57h,Brooklyn,NY,11201,United States,Check,CHK1375,,5000.0,,,Y,,,,,,N,expenditures,SPEAKER HEASTIE PAC
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459211,,2018-04-19,,,,,,,Political Contributions,,Nys Dscc,,,,111 Washington AveSuite 409,Albany,NY,12210,United States,Check,CHK1376,,2500.0,,,Y,,,,,,N,expenditures,DSCC
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459233,,2018-05-10,,,,,,,Political Contributions,,Friends Of Edward Braunstein,,,,P.O.Box 610181,Bayside,NY,11361,United States,Check,CHK1383,,250.0,,,Y,,,,,,N,expenditures,FRIENDS OF EDWARD BRAUNSTEIN
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459234,,2018-05-10,,,,,,,Political Contributions,,Dickens For New York,,,,193 Malcolm X BlvdSuite 1,New York,NY,10026,United States,Check,CHK1382,,400.0,,,Y,,,,,,N,expenditures,DICKENS FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459230,,2018-05-10,,,,,,,Political Contributions,,Friends Of Patty Ritchie,,,,P.O.Box 626,Canton,NY,13617,United States,Check,CHK1386,,250.0,,,Y,,,,,,N,expenditures,FRIENDS OF PATTY RITCHIE
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459218,,2018-05-10,,,,,,,Political Contributions,,Citizens For Joseph Robach,,,,P.O.Box 26409,Rochester,NY,14626,United States,Check,CHK1398,,1000.0,,,Y,,,,,,N,expenditures,CITIZENS FOR JOSEPH ROBACH
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459238,,2018-05-10,,,,,,,Political Contributions,,Friends Of Robert J. Rodriguez,,,,2159 1st Avenue2b,New York,NY,10029,United States,Check,CHK1379,,1900.0,,,Y,,,,,,N,expenditures,FRIENDS OF ROBERT J. RODRIGUEZ
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459236,,2018-05-10,,,,,,,Political Contributions,,New Yorkers For Kim,,,,P.O.Box 6285,North Babylon,NY,11703,United States,Check,CHK1380,,500.0,,,Y,,,,,,N,expenditures,NEW YORKERS FOR KIM
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459229,,2018-05-10,,,,,,,Political Contributions,,Citizens Committe To Re-Elect Ken Lavalle,,,,9 Berkshire Drive,East Greenbush,NY,12061,United States,Check,CHK1387,,500.0,,,Y,,,,,,N,expenditures,CITIZENS COMMITTEE TO RE-ELECT KEN LAVALLE
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459222,,2018-05-10,,,,,,,Political Contributions,,Serino4ny,,,,P.O.Box 711,Hyde Park,NY,12538,United States,Check,CHK1394,,1000.0,,,Y,,,,,,N,expenditures,SERINO4NY
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459232,,2018-05-10,,,,,,,Political Contributions,,Ridgewood Democratic Club,,,,P.O.Box 640698,Oakland Gardens,NY,11364,United States,Check,CHK1384,,250.0,,,Y,,,,,,N,expenditures,RIDGEWOOD DEMOCRATIC CLUB
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459231,,2018-05-10,,,,,,,Political Contributions,,Friends Of Helen Weinstein,,,,26 Court StreetSuite 1503,Brooklyn,NY,11242,United States,Check,CHK1385,,1000.0,,,Y,,,,,,N,expenditures,FRIENDS OF HELEN WEINSTEIN
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459227,,2018-05-10,,,,,,,Political Contributions,,Helming For Senate,,,,P.O.Box 591,Canandaigua,NY,14424,United States,Check,CHK1389,,500.0,,,Y,,,,,,N,expenditures,HELMING FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459210,,2018-05-10,,,,,,,Political Contributions,,Nys Dscc,,,,111 Washington AveSuite 409,Albany,NY,12210,United States,Check,CHK1377,,5000.0,,,Y,,,,,,N,expenditures,DSCC
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459235,,2018-05-10,,,,,,,Political Contributions,,Friends Of Kevin Cahill,,,,P.O.Box 3111,Kingston,NY,12402,United States,Check,CHK1381,,250.0,,,Y,,,,,,N,expenditures,FRIENDS OF KEVIN CAHILL
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459228,,2018-05-10,,,,,,,Political Contributions,,Andrew Lanza For Staten Island,,,,P.O.Box 352,Staten Island,NY,10308,United States,Check,CHK1388,,1000.0,,,Y,,,,,,N,expenditures,ANDREW LANZA FOR STATEN ISLAND
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459226,,2018-05-10,,,,,,,Political Contributions,,Fred Akshar For Our Future,,,,P.O.Box,Binghamton,NY,13902,United States,Check,CHK1390,,5000.0,,,Y,,,,,,N,expenditures,FRED AKSHAR FOR OUR FUTURE
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459224,,2018-05-10,,,,,,,Political Contributions,,Kennedy For Senate,,,,P.O.Box 73,Buffalo,NY,14220,United States,Check,CHK1392,,8000.0,,,Y,,,,,,N,expenditures,KENNEDY FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459223,,2018-05-10,,,,,,,Political Contributions,,Kaminsky 2018,,,,100 Merrick RoadSuite 320e,Rockville Centre,NY,11570,United States,Check,CHK1393,,8500.0,,,Y,,,,,,N,expenditures,KAMINSKY 2018
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459221,,2018-05-10,,,,,,,Political Contributions,,Addabbo For Senate,,,,193 Malcolm X BlvdSuite 1,New York,NY,10026,United States,Check,CHK1395,,5000.0,,,Y,,,,,,N,expenditures,ADDABBO FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459225,,2018-05-10,,,,,,,Political Contributions,,Citizens For Hannon,,,,P.O.Box 398,Garden City,NY,11530,United States,Check,CHK1391,,1000.0,,,Y,,,,,,N,expenditures,CITIZENS FOR HANNON
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459237,,2018-05-10,,,,,,,Political Contributions,,Dacc,,,,107 Washington AveSuite 1ll,Albany,NY,12210,United States,Check,CHK1378,,5000.0,,,Y,,,,,,N,expenditures,DACC
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459220,,2018-05-10,,,,,,,Political Contributions,,Gallivan For Senate,,,,P.O.Box 2,Spring Brook,NY,14140,United States,Check,CHK1396,,500.0,,,Y,,,,,,N,expenditures,GALLIVAN FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,I,27-Day Post-Special,Itemized,F,Expenditures/ Payments,,459219,,2018-05-10,,,,,,,Political Contributions,,New York State Conservative Party,,,,325 Parkview Drive,Schenectady,NY,12303,United States,Check,CHK1397,,5000.0,,,Y,,,,,,N,expenditures,NEW YORK STATE CONSERVATIVE PARTY
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459301,,2018-06-06,,,,,,,Political Contributions,,New York State Democratic Senate Campaign Committe,,,,111 Washington AvenueSuite 409,Albany,NY,12210,United States,Check,CHK1400,,10000.0,,,Y,,,,,,N,expenditures,DSCC
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459306,,2018-06-08,,,,,,,Political Contributions,,Dilan For Senate,,,,P.O.Box 0551,Brooklyn,NY,11237,United States,Check,CHK1413,,1000.0,,,Y,,,,,,N,expenditures,DILAN FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459313,,2018-06-08,,,,,,,Political Contributions,,Jacobs For State Senate,,,,30 Rovner Place,Humburd,NY,14075,United States,Check,CHK1406,,1000.0,,,Y,,,,,,N,expenditures,JACOBS FOR STATE SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459269,,2018-06-08,,,,,,,Political Contributions,,Tedisco For Senate,,,,P.O.Box 992,Clifton Park,NY,12065,United States,Check,CHK1421,,500.0,,,Y,,,,,,N,expenditures,TEDISCO FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459310,,2018-06-08,,,,,,,Political Contributions,,Dinapoli 2018,,,,P.O.Box 1776,Mineola,NY,11501,United States,Check,CHK1403,,2500.0,,,Y,,,,,,N,expenditures,DINAPOLI 2018
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459308,,2018-06-08,,,,,,,Political Contributions,,Friends Of Mark Johns,,,,26 Fuller Avenue,Webster,NY,14580,United States,Check,CHK1411,,250.0,,,Y,,,,,,N,expenditures,FRIENDS OF MARK JOHNS
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459267,,2018-06-08,,,,,,,Political Contributions,,Citizens For Tom Basile,,,,P.O.Box 4220,New Windsor,NY,12553,United States,Check,CHK1419,,5000.0,,,Y,,,,,,N,expenditures,CITIZENS FOR TOM BASILE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459314,,2018-06-08,,,,,,,Political Contributions,,Friends Of Carl L.Marcellino,,,,P.O.Box 599,Oyster Bay,NY,11771,United States,Check,CHK1407,,1000.0,,,Y,,,,,,N,expenditures,FRIENDS OF CARL L.MARCELLINO
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459311,,2018-06-08,,,,,,,Political Contributions,,Mike Ranzenhofer For State Senate,,,,P.O.Box 771,Amberst,NY,14051,United States,Check,CHK1404,,500.0,,,Y,,,,,,N,expenditures,MIKE RANZENHOFER FOR STATE SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459317,,2018-06-08,,,,,,,Political Contributions,,James For New York,,,,67-104 Burns Street,Forest Hills,NY,11375,United States,Check,CHK1410,,5000.0,,,Y,,,,,,N,expenditures,JAMES FOR NY
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459271,,2018-06-08,,,,,,,Political Contributions,,George Amedore,,,,P.O.Box 577,Guilderland,NY,12084,United States,Check,CHK1423,,1000.0,,,Y,,,,,,N,expenditures,GEORGE AMEDORE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459274,,2018-06-08,,,,,,,Political Contributions,,Elaine Phillips For State Senate,,,,P.O.Box 177,Williston Park,NY,11596,United States,Check,CHK1426,,7000.0,,,Y,,,,,,N,expenditures,ELAINE PHILLIPS FOR STATE SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459268,,2018-06-08,,,,,,,Political Contributions,,Friends Of Betty Little,,,,P.O.Box 4730,Queensbury,NY,12804,United States,Check,CHK1420,,1000.0,,,Y,,,,,,N,expenditures,FRIENDS OF BETTY LITTLE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459266,,2018-06-08,,,,,,,Political Contributions,,Friends Of Andrea Stewart Cousins,,,,1461 First Avenue#302,New York,NY,10075,United States,Check,CHK1418,,5000.0,,,Y,,,,,,N,expenditures,FRIENDS OF ANDREA STEWART-COUSINS
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459303,,2018-06-08,,,,,,,Political Contributions,,Latimer For Westchester,,,,P.O.Box 255,White Plains,NY,10605,United States,Check,CHK1402,,500.0,,,Y,,,,,,N,expenditures,LATIMER FOR WESTCHESTER
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459304,,2018-06-08,,,,,,,Political Contributions,,Persaud For Senate,,,,1320 East 53rd Street,Brooklyn,NY,11234,United States,Check,CHK1417,,1000.0,,,Y,,,,,,N,expenditures,PERSAUD FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459265,,2018-06-08,,,,,,,Political Contributions,,Tony Avella For New York,,,,P.O.Box 570052,Whitestone,NY,11357,United States,Check,CHK1415,,1000.0,,,Y,,,,,,N,expenditures,TONY AVELLA FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459264,,2018-06-08,,,,,,,Political Contributions,,Jeff Klein Excelsior,,,,2018 Williamsbridge Road,Bronx,NY,10461,United States,Check,CHK1416,,1000.0,,,Y,,,,,,N,expenditures,JEFF KLEIN EXCELSIOR
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459312,,2018-06-08,,,,,,,Political Contributions,,Rob Ortt For State Senate,,,,P.O.Box 1279,North Tonawanda,NY,14120,United States,Check,CHK1405,,1000.0,,,Y,,,,,,N,expenditures,ROB ORTT FOR STATE SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459316,,2018-06-08,,,,,,,Political Contributions,,Committee For A Better New York,,,,12 Burgess Road,Scarsdale,NY,10583,United States,Check,CHK1409,,1000.0,,,Y,,,,,,N,expenditures,COMMITTEE FOR A BETTER NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459315,,2018-06-08,,,,,,,Political Contributions,,Abbate For Assembly,,,,110 Ebbitts Street,State Island,NY,10306,United States,Check,CHK1408,,500.0,,,Y,,,,,,N,expenditures,ABBATE FOR ASSEMBLY
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459270,,2018-06-08,,,,,,,Political Contributions,,Friends Of John Flanagan,,,,21 Cherry Tree Rd,Loudonville,NY,12211,United States,Check,CHK1422,,1000.0,,,Y,,,,,,N,expenditures,FRIENDS OF JOHN FLANAGAN
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459302,,2018-06-08,,,,,,,Political Contributions,,Suffolk County Democratic Committee,,,,1461 Lakeland AveSuite 3,Bohemia,NY,11716,United States,Check,CHK1401,,500.0,,,Y,,,,,,N,expenditures,SUFFOLK COUNTY DEMOCRATIC COMMITTEE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459272,,2018-06-08,,,,,,,Political Contributions,,Simcha Ny,,,,1313 Central Avenue,Lakewood,NJ,08701,United States,Check,CHK1424,,10000.0,,,Y,,,,,,N,expenditures,SIMCHA NY
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459273,,2018-06-08,,,,,,,Political Contributions,,Cathy Young For Senate,,,,P.O.Box 434115 Times Square,Olean,NY,14760,United States,Check,CHK1425,,6000.0,,,Y,,,,,,N,expenditures,CATHY YOUNG FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459307,,2018-06-08,,,,,,,Political Contributions,,Hoylman For Senate,,,,80 Eighth AvenueSuite 1802,New York,NY,10011,United States,Check,CHK1412,,1000.0,,,Y,,,,,,N,expenditures,HOYLMAN FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459305,,2018-06-08,,,,,,,Political Contributions,,Friends Of Kevin Parker,,,,P.O.Box 100131,Brooklyn,NY,11210,United States,Check,CHK1414,,1000.0,,,Y,,,,,,N,expenditures,FRIENDS OF KEVIN PARKER
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459275,,2018-06-12,,,,,,,Political Contributions,,Eric Gonzalez For Brooklyn Da,,,,32 Union Square EastSuite 1211,New York,NY,10003,United States,Check,CHK1427,,1000.0,,,Y,,,,,,N,expenditures,ERIC GONZALEZ FOR BROOKLYN DA
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459278,,2018-06-25,,,,,,,Political Contributions,,New Yorkers For Leroy Comrie,,,,115-03 Farmers Blvd,St.Albans,NY,11412,United States,Check,CHK1428,,2500.0,,,Y,,,,,,N,expenditures,NEW YORKERS FOR LEROY COMRIE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459294,,2018-07-05,,,,,,,Political Contributions,,New Yorkers For Kim,,,,P.O.Box 6285,North Babylon,NY,11703,United States,Check,CHK1444,,1000.0,,,Y,,,,,,N,expenditures,NEW YORKERS FOR KIM
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459291,,2018-07-05,,,,,,,Political Contributions,,Maloney For New York,,,,289 North Plank RoadSuite#3,New Burgh,NY,12550,United States,Check,CHK1441,,5000.0,,,Y,,,,,,N,expenditures,MALONEY FOR NEW YORK
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459282,,2018-07-05,,,,,,,Political Contributions,,Friends Of James Skoufis,,,,P.O.Box 63,Highland Mills,NY,10930,United States,Check,CHK1432,,5000.0,,,Y,,,,,,N,expenditures,FRIENDS OF JAMES SKOUFIS
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459285,,2018-07-05,,,,,,,Political Contributions,,Sanders For Senate,,,,18748 Sullivan Road,Saint Albans,NY,11412,United States,Check,CHK1435,,5000.0,,,Y,,,,,,N,expenditures,SANDERS FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459288,,2018-07-05,,,,,,,Political Contributions,,Pam Helming For Nys Senate,,,,P.O.Box 591,Canandaigua,NY,14424,United States,Check,CHK1438,,1000.0,,,Y,,,,,,N,expenditures,PAM HELMING FOR NYS SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459292,,2018-07-05,,,,,,,Political Contributions,,Leecia Eve For Attorney General 2018,,,,700 13th StreetSuite 600,Washington,DC,20005,United States,Check,CHK1442,,5000.0,,,Y,,,,,,N,expenditures,LEECIA EVE FOR ATTORNEY GENERAL 2018
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459293,,2018-07-05,,,,,,,Political Contributions,,Friends For Kathy Hochul,,,,P.O.Box 122,Buffalo,NY,14201,United States,Check,CHK1443,,10000.0,,,Y,,,,,,N,expenditures,FRIENDS FOR KATHY HOCHUL
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459284,,2018-07-05,,,,,,,Political Contributions,,Friends Of Jamaal T. Bailey,,,,1776 Castle Hill AvenueApt#1,Bronx,NY,10462,United States,Check,CHK1434,,5000.0,,,Y,,,,,,N,expenditures,FRIENDS OF JAMAAL T. BAILEY
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459290,,2018-07-05,,,,,,,Political Contributions,,Boyle For Senate,,,,P.O.Box 101,Bayport,NY,11705,United States,Check,CHK1440,,5000.0,,,Y,,,,,,N,expenditures,BOYLE FOR SENATE
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459279,,2018-07-05,,,,,,,Political Contributions,,Friends Of Luis R. Sepulveda,,,,881 Gerard AvenueSuite 200,Bronx,NY,10452,United States,Check,CHK1429,,5000.0,,,Y,,,,,,N,expenditures,FRIENDS OF LUIS R. SEPULVEDA
6884,A00777,Real Estate Board Pac,2018,State/Local,,K,July Periodic,Itemized,F,Expenditures/ Payments,,459280,,2018-07-05,,,,,,,Political Contributions,,Nys Senate Republican Campaign Committee,,,,P.O.Box 7229,Albany,NY,12224,United States,Check,CHK1430,,25000.0,,,Y,,,,,,N,expenditures,SRCC
